stationId,stationName,parkingQRBikeCnt,parkingELECBikeCnt,stationLatitude,stationLongitude,parking_total
ST-2751,3683. KT&G강동지사,7,0,37.5437088,127.14228058,7
ST-2854,3684. 고덕자이(105동 앞),6,3,37.55361176,127.17203522,9
ST-2697,3685. 강동리엔파크14단지(1401동 앞),2,0,37.55212402,127.18064117,2
ST-2862,3686. 고덕 래미안 힐스테이트(101동),17,1,37.55885696,127.15148926,18
ST-2841,3688. 상일동산(동아아파트앞 교차로),23,4,37.54581833,127.16688538,27
ST-2908,3689. 강일역 3번출구,6,1,37.55740356,127.17653656,7
ST-2909,3690. 강일역 4번출구,15,1,37.55707169,127.17514038,16
ST-2929,3692. 둔촌오륜역 1번 출구,23,0,37.51960373,127.13871002,23
ST-2966,3694. 강동리엔파크 13단지(1303동 앞),3,1,37.55302811,127.18075562,4
ST-3085,3698. 명일역 3번출구 옆,3,1,37.55142593,127.14421082,4
ST-3087,3699. 상일파출소 옆,15,0,37.55655289,127.1658783,15
ST-3098,3700. 강변그대가리버뷰 입구 맞은편,30,4,37.54816437,127.12257385,34
ST-3154,3701. 방아삼거리,14,0,37.5232811,127.14613342,14
ST-2458,3703. 삼양입구사거리,4,0,37.61708832,127.02809906,4
ST-2459,3707. 드래곤타워 앞,19,0,37.63713455,127.0313797,19
ST-2461,3714. 송천센트레빌,0,2,37.61220932,127.02497864,2
ST-2610,3718. 번동3단지 버스정류장,12,1,37.628685,127.04390717,13
ST-3152,3720. 우이천 창번교,1,0,37.63536072,127.03767395,1
ST-3184,3724. 삼양동주민센터 앞,19,0,37.62491226,127.01979065,19
ST-3193,3725. 강북 청소년 문화정보도서관 앞,4,1,37.62302017,127.02186584,5
ST-3234,3726.삼양동사거리,3,0,37.61792755,127.0213623,3
ST-2476,3753. 공항중학교 버스정류장,9,0,37.56113434,126.81610107,9
ST-2611,3754. 신방화역 8번출구,0,0,37.5674057,126.81621552,0
ST-2477,3756. 마곡힐스테이트 정문,16,0,37.56497574,126.8174057,16
ST-2857,3757. 신방화역 6번출구,1,0,37.56692886,126.81684113,1
ST-2858,3758. 서울남부출입국관리소,17,0,37.56059265,126.82084656,17
ST-2569,3759. 이대서울병원,57,1,37.5586319,126.83559418,58
ST-2538,3760. 발산역 8번 출구,4,1,37.55846024,126.83676147,5
ST-2478,3761. 나이아가라관광호텔,4,3,37.5490303,126.87836456,7
ST-2831,3762. 마곡9단지 907동앞,6,1,37.5606842,126.81918335,7
ST-2479,3763. 등촌태영아파트,16,4,37.55603027,126.86429596,20
ST-2613,3764. 관문주유소(GS칼택스) 앞,2,1,37.55802917,126.84183502,3
ST-2480,3765. 문소빌딩,2,0,37.54555511,126.84449768,2
ST-2539,3766. 강서문화센터,1,0,37.54457855,126.84378052,1
ST-2481,3767. 대원빌딩,16,0,37.54536819,126.84470367,16
ST-2550,3769. 증미역 2번출구,5,4,37.55713272,126.86314392,9
ST-2752,3770. 남부순환로 205,8,0,37.54739761,126.82141113,8
ST-2482,3772. 길성그랑프리텔아파트,10,0,37.5692482,126.81650543,10
